id,created_at,text
1232541565173817345,2020-02-26 05:43:03,"b'@nkmahapatra87 Dear Nitesh, the inconvenience caused is deeply regretted. The GCC machine is now working.'"
1232541378934165504,2020-02-26 05:42:18,"b""@boscek contact center on SBI's 24X7 helpline number i.e. 1800 11 2211 (toll-free), 1800 425 3800 (toll-free) or 080-26599990. (2/2)"""
1232541377969479680,2020-02-26 05:42:18,b'@boscek Please use our online complaint web portal https://t.co/s59WAgL6U0  under category General Banking&gt;&gt;Branch\xe2\x80\xa6 https://t.co/DJrIlict48'
1232541324248846336,2020-02-26 05:42:05,b'@pankajpuniya3 Inconvenience caused to you is regretted. We have escalated this issue to the concerned department for quick resolution.'
1232541178148642817,2020-02-26 05:41:31,"b'@Rakeshkandu210 Certainly, please click on this link for extensive information: https://t.co/Tlg0HMDFGv'"
1232541015426334720,2020-02-26 05:40:52,b'@boredom_l Inconvenience caused is regretted. We request you to kindly share via direct message the precise locatio\xe2\x80\xa6 https://t.co/gHwTlFeSRd'
1232540393583104000,2020-02-26 05:38:23,b'@SugharSin Kindly note that third party issues cannot be discussed due to privacy issues. Please advise the custome\xe2\x80\xa6 https://t.co/vCsP9BvHqQ'
1232540341644992512,2020-02-26 05:38:11,b'@galatinsanh Kindly note that once you received the message for the resolution of the complaint then you would rece\xe2\x80\xa6 https://t.co/RJ4oq55TGa'
1232540227723550721,2020-02-26 05:37:44,"b'@girikesavan Kindly refer to our earlier tweet and provide the registered mobile number of your mother , so that we\xe2\x80\xa6 https://t.co/lmaholRouG'"
1232537036785057793,2020-02-26 05:25:03,b'The contestants for Numero YONO 2020 by YONO SBI are raring to go in Bhopal! Watch the action live here:\xe2\x80\xa6 https://t.co/sTRF6a1Pnw'
1232534517862326272,2020-02-26 05:15:03,b'@premjipmb please specify the error message / screenshot via direct message so our team could assist you.'
1232534436337586177,2020-02-26 05:14:43,b'@dilipkabra you can call our Contact Center Toll Free Number: 1800-11-0018. Please lodge your FASTag related compla\xe2\x80\xa6 https://t.co/ZUGWFbn504'
1232534097525911552,2020-02-26 05:13:22,"b'@manas007_2000 in order to assist you in a more effective way, we request you to elaborate on your concern.'"
1232533743035961344,2020-02-26 05:11:58,b'@gavhanegn we understand that branch has contacted you and requested you to submit the application so that branch can do the needful .'
1232533434947559426,2020-02-26 05:10:44,b'@Satishvts thank you for your useful advise. We will ensure in future to maintain the maximum availability of ATM.'
1232532988765835264,2020-02-26 05:08:58,b'@AK_knows_all we regret the inconvenience caused. Matter has been taken up with the controllers of the branch and t\xe2\x80\xa6 https://t.co/O57GkRHA1U'
1232531066176622592,2020-02-26 05:01:20,b'@placidpj https://t.co/mSYcXr4dBD (3/3)'
1232531065073434624,2020-02-26 05:01:19,b'@placidpj https://t.co/2AUlBhUCMM under General Banking// Charges Related category. We will look into the matter. A\xe2\x80\xa6 https://t.co/kmdfoFi7hZ'
1232531064184352769,2020-02-26 05:01:19,"b'@placidpj Dear Prashant, please refer to the schedule of charges available at https://t.co/lZXt2gjzJ3 &gt; Revision In\xe2\x80\xa6 https://t.co/gRbTJ9YsMw'"
1232528924715950081,2020-02-26 04:52:49,"b'@Dinesh51571527 Dear Dinesh, we request you to elaborate on your concern. We will be glad to assist. https://t.co/mSYcXr4dBD'"
1232528821431062528,2020-02-26 04:52:24,"b'A Financial Inclusion Outreach Programme will be held in the North East from 26th Feb to 28th Feb, 2020. The Financ\xe2\x80\xa6 https://t.co/Sg4PF1VS2v'"
1232525986165645312,2020-02-26 04:41:08,"b'@KaranKu27188022 @SBICard_Connect \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa1 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b SBICard\xe2\x80\xa6 https://t.co/DgBXCapFab'"
1232525303941038080,2020-02-26 04:38:26,"b'@MdEnamu22589392 Dear Md Enamul, please visit the link https://t.co/mF4XHJ1ADf to know about various business loans\xe2\x80\xa6 https://t.co/AM7Jk88j6B'"
1232522330775203840,2020-02-26 04:26:37,"b'@AbhinnSharma6 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9c \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x9f\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\x9f \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x87\xe0\xa5\xa4 https://t.co/mSYcXr4dBD'"
1232520561408069632,2020-02-26 04:19:35,b'@jaideepwadali https://t.co/mSYcXr4dBD (3/3)'
1232520560359493632,2020-02-26 04:19:35,b'@jaideepwadali https://t.co/2AUlBhUCMM under General Banking// Charges Related category. We will look into the matt\xe2\x80\xa6 https://t.co/yIiTTLbW4b'
1232520559252119553,2020-02-26 04:19:35,"b'@jaideepwadali Dear Jaideep Wadali, please refer to the schedule of charges available at https://t.co/lZXt2gjzJ3 &gt;\xe2\x80\xa6 https://t.co/8y4SInZ17J'"
1232520223691038720,2020-02-26 04:18:15,"b'@pankajyadav1261 @SBICard_Connect Dear Pankaj Rao, all SBI Credit Cards concerns/queries need to be directed to SBI\xe2\x80\xa6 https://t.co/GHAXmLVSqO'"
1232520083622256645,2020-02-26 04:17:41,"b'@Santosh83013118 on your concern. In case the charges applied are not in line with the schedule, you may register a\xe2\x80\xa6 https://t.co/vKe0eJAGLx'"
1232520082460495872,2020-02-26 04:17:41,"b'@Santosh83013118 Dear Santosh Kumar Sharma, please refer to your passbook/account statement for the detailed narrat\xe2\x80\xa6 https://t.co/KNdtpw5R38'"
1232510290778083329,2020-02-26 03:38:46,"b'@DesmanDipu87 Dear Kuldeep Rawat, we request you to elaborate on your concern. We will be glad to assist. https://t.co/mSYcXr4dBD'"
1232507919817728000,2020-02-26 03:29:21,b'@blackpearl1008 phone/SMS/email. https://t.co/mSYcXr4dBD (3/3)'
1232507918899130368,2020-02-26 03:29:21,"b'@blackpearl1008 excluding such information to enable our team to respond. Further, please note that SBI or its empl\xe2\x80\xa6 https://t.co/kgKdcvBrUQ'"
1232507917758291970,2020-02-26 03:29:21,"b'@blackpearl1008 DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related inf\xe2\x80\xa6 https://t.co/jcwkFxsLLr'"
1232505168748408832,2020-02-26 03:18:25,"b'Here, the smallest of dreams are important too. With SBI you can now reach for the stars. #WithYouHarPal https://t.co/0yMqrMq3d5'"
1232505012460412931,2020-02-26 03:17:48,"b'@visitswapnil1 Dear Customer, all SBI Credit Cards concerns/queries need to be directed to @SBICard_Connect. For mo\xe2\x80\xa6 https://t.co/fC7jNUDNY8'"
1232498526283870211,2020-02-26 02:52:02,"b'@Rishabh86379056 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xa8/ \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x83\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 https://t.co/mSYcXr4dBD'"
1232480004434300928,2020-02-26 01:38:26,b'@pani_sunial 11 and 1800 425 3800 toll-free to register your complaint. https://t.co/mSYcXqMCd3 (2/2)'
1232480003243167744,2020-02-26 01:38:25,"b'@pani_sunial Dear Sunial Pani, we regret the inconvenience caused to you. Please register a complaint at\xe2\x80\xa6 https://t.co/A7lKHztbXN'"
1232476475841888256,2020-02-26 01:24:24,"b'@1986Vinu helpline number i.e. 1800 11 2211 (toll-free), 1800 425 3800 (toll-free) or 080-26599990 to register your\xe2\x80\xa6 https://t.co/MIWnwwrNZu'"
1232476473329508352,2020-02-26 01:24:24,"b'@1986Vinu Dear Vinit Sawant, we regret the inconvenience caused to you. To help us examine and resolve the matter,\xe2\x80\xa6 https://t.co/8yTXqd0mpb'"
1232475728681136128,2020-02-26 01:21:26,"b'@subjanta Dear Subroto Das, we regret the inconvenience caused. In order to assist you in a more effective way, we\xe2\x80\xa6 https://t.co/qCpK7odtzn'"
1232475463030689795,2020-02-26 01:20:23,"b'@Harshu0205 Dear Harshal, please share the ticket reference number of the said complaint. We will look into it. https://t.co/mSYcXqMCd3'"
1232475082406027270,2020-02-26 01:18:52,"b'@kumarnikhil768 account mentioned above. For more details on BSBD Account, please visit https://t.co/T0Da6iUxQG\xe2\x80\xa6 https://t.co/oeuu4raK5i'"
1232475079230906369,2020-02-26 01:18:51,b'@kumarnikhil768 categories\ng.) Recipients of social security welfare benefits (Direct Benefits)\nh.) Students up to\xe2\x80\xa6 https://t.co/iB4UqKzMY9'
1232475078241157120,2020-02-26 01:18:51,b'@kumarnikhil768 categories of Savings Bank Accounts are excluded from MAB requirement.\na.) Salary Package accounts\xe2\x80\xa6 https://t.co/uawOesEVre'
1232475077221896192,2020-02-26 01:18:51,"b'@kumarnikhil768 Dear Nikhil, it seems you have concerns regarding the MAB charges levied on your account. If yes, w\xe2\x80\xa6 https://t.co/WDiV1F89a8'"
1232474779568852992,2020-02-26 01:17:40,"b'@AmanJha15488070 Dear Aman Jha, we regret the inconvenience caused. In order to assist you in a more effective way,\xe2\x80\xa6 https://t.co/rKBjxdGgeI'"
1232473916242677760,2020-02-26 01:14:14,b'@Iam__thiru and 1800 425 3800 toll-free to register your complaint. https://t.co/mSYcXqMCd3 (2/2)'
1232473914875400193,2020-02-26 01:14:14,"b'@Iam__thiru Dear Customer, we regret the inconvenience caused to you. Please register a complaint at\xe2\x80\xa6 https://t.co/JskFVFXezn'"
1232470971421847553,2020-02-26 01:02:32,"b'@ShivamS94475514 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xa8/ \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x83\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 https://t.co/mSYcXqMCd3'"
1232468974379495424,2020-02-26 00:54:36,"b'@AsimPanda7 Dear Customer, we regret the inconvenience caused. In order to assist you in a more effective way, we r\xe2\x80\xa6 https://t.co/h9ZPFW8N3E'"
1232466245460475905,2020-02-26 00:43:45,b'@AdarshP55541103 completion of details a reference number will be generated. Visit our any nearby branch within 15\xe2\x80\xa6 https://t.co/tJa15PHxYq'
1232466244302864384,2020-02-26 00:43:45,"b'@AdarshP55541103 Dear Adarsh Pandey, you may visit any of our nearby branches with your KYC documents for opening o\xe2\x80\xa6 https://t.co/PkVA27Qe6x'"
1232465251662061569,2020-02-26 00:39:48,b'@AMurali35121543 https://t.co/mSYcXqMCd3 (3/3)'
1232465250621935617,2020-02-26 00:39:48,"b'@AMurali35121543 Card Number/PIN/CVV, etc. Inform your bank about such email/SMS or phone call. Immediately change\xe2\x80\xa6 https://t.co/ptZDYsbejF'"
1232465249594249217,2020-02-26 00:39:48,"b'@AMurali35121543 Dear Customer, we appreciate your alertness. Beware of fraudulent SMS/email. SBI never asks for Us\xe2\x80\xa6 https://t.co/pOkk5KSCOT'"
1232460039639584768,2020-02-26 00:19:06,b'@MDKHURSHEEDS phone/SMS/email. https://t.co/mSYcXqMCd3 (3/3)'
1232460038381289472,2020-02-26 00:19:05,"b'@MDKHURSHEEDS excluding such information to enable our team to respond. Further, please note that SBI or its employ\xe2\x80\xa6 https://t.co/3gKiPjXQWL'"
1232460036850368512,2020-02-26 00:19:05,"b'@MDKHURSHEEDS DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related infor\xe2\x80\xa6 https://t.co/jsn5Q2S1fl'"
1232457714766245888,2020-02-26 00:09:51,"b'@Pankajs21609662 \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0, OTP \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbf \xe0\xa4\x9c\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\xa6\xe0\xa4\xa8\xe0\xa4\xb6\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa5\xa4 \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xa8/ \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x83\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82\xe2\x80\xa6 https://t.co/i5y8Tu0ydV'"
1232457707421986817,2020-02-26 00:09:50,b'@Pankajs21609662 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f/DM \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x9f\xe0\xa5\x80\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87\xe0\xa5\xa4 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe2\x80\xa6 https://t.co/XJtQQEIqZO'
1232457706306293760,2020-02-26 00:09:49,"b'@Pankajs21609662 DISCLAIMER: \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe  \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\x9a \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x95, \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xb2 \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x85\xe0\xa4\xa5\xe0\xa4\xb5\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa5\x8d\xe2\x80\xa6 https://t.co/vDZJQZKlL7'"
1232453445770076160,2020-02-25 23:52:54,"b'@iRajeshMenon Dear Rajesh Menon, we regret the inconvenience caused. For refund related issues please write to us a\xe2\x80\xa6 https://t.co/6wvNdxonj7'"
1232451033239969792,2020-02-25 23:43:18,"b'@rao_prashant_ Dear Prashant Yadav, internet Banking login/profile password may be reset online. Visit\xe2\x80\xa6 https://t.co/3kkBpHF216'"
1232449728782061568,2020-02-25 23:38:07,"b'@Rahul19285 Dear Rahul Singh, we regret the inconvenience caused. In order to assist you in a more effective way, w\xe2\x80\xa6 https://t.co/YSGAhR4X0R'"
1232448630746796032,2020-02-25 23:33:46,"b'@hardesh23 Dear Customer, please share the ticket reference number of the said complaint. We will look into it. https://t.co/mSYcXqMCd3'"
1232447604870406144,2020-02-25 23:29:41,"b'@charish09_reddy Dear Harish Reddy, please specify if your query pertains to SBI Debit Cards or Credit Cards? For c\xe2\x80\xa6 https://t.co/xwUEVGl6x7'"
1232443522097152000,2020-02-25 23:13:28,b'@rimishra3 code for the said ATM. We will look into the matter. https://t.co/mSYcXqMCd3 (2/2)'
1232443520641687552,2020-02-25 23:13:27,"b'@rimishra3 Dear Richa Mishra, we regret the inconvenience caused. We are committed to maintaining our leading posit\xe2\x80\xa6 https://t.co/8euucJYo4O'"
1232440167102742528,2020-02-25 23:00:08,"b'@manzer_salik \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xa8/ \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x83\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 https://t.co/mSYcXqMCd3'"
1232438369763778560,2020-02-25 22:52:59,b'@poli05431638 All SBI Credit Cards concerns/queries need to be directed to SBICard_Connect . For more information p\xe2\x80\xa6 https://t.co/lWn7TUMmaw'
1232438105170296834,2020-02-25 22:51:56,b'@explorevikas1 phone/SMS/email. https://t.co/mSYcXqMCd3 (3/3)'
1232438104012673026,2020-02-25 22:51:56,"b'@explorevikas1 excluding such information to enable our team to respond. Further, please note that SBI or its emplo\xe2\x80\xa6 https://t.co/QvtaKL85tU'"
1232438102855057408,2020-02-25 22:51:55,"b'@explorevikas1 DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related info\xe2\x80\xa6 https://t.co/vuPIbs0Ef7'"
1232435492240547841,2020-02-25 22:41:33,"b'@Rakesh95230823 Dear Rakesh, you may check the status of your complaint using this link https://t.co/82xWU8TfQQ . T\xe2\x80\xa6 https://t.co/wxszvCuPTg'"
1232432009240137733,2020-02-25 22:27:43,"b'@pankajhts Dear Pankaj Sharma, please specify if your query pertains to SBI Debit Cards or Credit Cards? For credit\xe2\x80\xa6 https://t.co/5MgCksAvS3'"
1232431004553555979,2020-02-25 22:23:43,b'@RipuKum05684595 https://t.co/mSYcXr4dBD (4/4)'
